urls,titles,authors,published_dates,articles_content,news_org
https://www.gmanetwork.com/news/news/metro/773401/pasig-city-is-first-lgu-to-have-who-doh-approved-covid-19-vaccine-plan-in-philippines/story/,Pasig City is 1st LGU to have approved COVID-19 vaccine plan in PHL,MA. ANGELICA GARCIA,2021-01-26 23:27:00,"Pasig City became the first local government unit in the country to have an approved COVID-19 vaccination plan, Mayor Vico Sotto announced Tuesday.
“I was told that Pasig is the first LGU with a DOH (Department of Health)/WHO (World Health Organization)-approved vaccination plan!!” Sotto said in a Facebook post.
Sotto made the announcement after meeting with vaccine czar Secretary Carlito Galvez Jr., testing czar Secretary Vince Dizon, Metro Manila Development Authority general manager Jojo Garcia, Interior Undersecretary Epi Densing and Health Undersecretary Carol Taiño.
Sotto said the city’s Beat COVID-19 Task Force would continue to work with the national government, WHO, private medical institutions, and non-government organizations to ensure the success of their vaccination program.
“They have been with us every step of the way,” he said.
OTHER STORIES
21-day quarantine due to COVID-19 exposure still unnecessary, experts say
Cordillera region placed under GCQ from Feb. 1 to Feb. 15
PhilHealth studying possible addition of saliva testing for COVID-19 to benefit package — Gierran
The city government’s COVID-19 vaccination plan is divided into three phases: pre-vaccination, vaccination and post-vaccination.
The city plans to prioritize frontline health workers, indigent senior citizens, remaining senior citizens, remaining indigent population and uniformed personnel, respectively.
Pasig has 16 vaccination sites with three teams per site. It aims to vaccinate over 33,000 individuals per week.
The Philippines has allocated P73.2 billion for the procurement of the vaccines, with P40 billion coming from multilateral agencies, P20 billion from domestic sources, and P13.2 billion from bilateral agreements.
The Philippines aims to begin its mass inoculation program next month. -Ma. Angelica Garcia/NB, GMA News",GMA News
https://www.gmanetwork.com/news/news/nation/771269/galvez-50-000-filipinos-will-get-covid-19-vaccine-by-february/story/,"Galvez: 50,000 Filipinos will get COVID-19 vaccine by February",LLANESCA T. PANTI,2021-01-11 15:56:00,"At least 50,000 Filipinos are expected to be vaccinated against COVID-19 by February this year, vaccine czar Carlito Galvez, Jr. said Monday.
Galvez made the announcement in response to the questioning of Senate President Pro Tempore Ralph Recto on the timeline of the government’s COVID-19 vaccination program.
“Mga 50,000 po ang expected. Most likely po healthcare workers in the NCR (National Capital Region),” he said in response to the question on how many Filipinos can be inoculated with a COVID-19 vaccine next month.
Recto posed the question since Galvez said that the first batch of COVID-19 vaccines is due to arrive on February 20.
“By April po, ang mababakunahan mga two million,” Galvez added.
OTHER STORIES
Galvez: Ultra cold storage for COVID-19 vaccines limited to NCR, cities of Cebu and Davao
Galvez hopes to restore normalcy in the lives of Filipinos by 2023
Palace on free COVID-19 vaccinations: Filipinos can’t be choosy
Pressed what is the best case scenario for entire 2021, Galvez said that around 70 million of Filipino can receive a COVID-19 vaccine for this year if there will be enough vaccine supply.
Galvez earlier said that COVID-19 vaccines requiring ultra low freezer storage will be deployed in Metro Manila, as well Cebu and Davao since these cities have pharmaceutical companies with such equipment.
Vaccines needing 2 to 8 degrees Celsius, on the other hand, will be used in suburban and rural areas.
“This is for easier monitoring rin po, including the possible side effects,” Galvez said.
COVID-19 vaccines which have been proven at least 90% effective after human trials include that of Pfizer-BioNTech, Moderna, and AstraZeneca. All of those three are given in two doses, three weeks to a month apart.
President Rodrigo Duterte earlier said members of the Presidential Security Group were already given COVID-19 vaccine developed by Sinopharm in September and October 2020, even if pharmaceutical firm is yet to secure approval of the Food and Drug Administration (FDA).
The Philippines has recorded 487,690 COVID-19 cases so far. Of this number, 458,198 recovered while 9,405 died.
The total number of active COVID-19 cases is 20,087.—AOL, GMA News
 ",GMA News
https://www.gmanetwork.com/news/news/nation/772206/covid-19-vaccine-deals-will-have-ideal-prices-doh-assures-public/story/,"COVID-19 vaccine deals will have ideal prices, DOH assures public",LLANESCA T. PANTI,2021-01-18 14:26:00,"The Philippine government will negotiate for the most ideal prices of safe and efficacious COVID-19 vaccines, the Department of Health (DOH) said Monday.
The DOH made the assurance in response to Senator Sonny Angara's statement that the market prices of COVID-19 vaccines released by his office were sourced from documents that the DOH submitted to the Senate during the deliberations of the 2021 proposed national budget.
“The DOH clarifies that the said vaccine prices were indicative market prices based on the rates published by different manufacturers generated for the purpose of estimating the proposed budget for the vaccination program. These are not, in any way, the negotiated prices that the government and the manufacturer agreed on,” the DOH said in a statement.
“The DOH urges the public to trust and respect the process that the country, through vaccine czar Secretary Carlito Galvez, is undertaking to ensure that Filipinos are afforded the best vaccines at the most ideal prices.”
The DOH issued the statement after vaccine Galvez, Jr. defended the country’s decision to secure 25 million doses of COVID-19 vaccine from Sinovac even if its efficacy rates vary from 50% to 91% after human trials in Brazil, Indonesia and Turkey.
OTHER STORIES
Philippines to get 20M doses of COVID-19 vaccine from Moderna — Galvez
DOH mulls 'house-to-house' COVID-19 vaccination for vulnerable sectors, high-risk senior citizens
DOH: No reason yet to revoke EUA on Pfizer vax despite Norway deaths
Sinovac, based on the DOH’s data submission, also costs more (P3,629 for two doses) than Pfizer-BioNTech COVID-19 vaccine (P2,379 for two doses), which already secured emergency use authorization (EUA) from the Food and Drug Administration (FDA).
In a separate statement, Galvez said the vaccine prices that the government is currently negotiating with the vaccine manufacturers are cheaper than the prevailing market price.
“I can assure you that the price of [Sinovac in] Indonesia and the [Sinovac] price of the others (countries which will also be getting Sinovac] will be almost, hindi po nagkakalayo. I can assure you that in our negotiation, the prices relative to our [Southeast Asian] neighbors are fair and considered the best price,” Galvez said.
Pfizer-BioNTech is the only COVID-19 vaccine which has secured EUA from FDA so far. Other pending EUA applications include that of Sinovac, AstraZeneca and Gamaleya.
Galvez earlier said the government will be securing 148 million doses of COVID-19 vaccines from seven vaccine makers, among them Pfizer-BioNTech, Sinovac, Astrazeneca, Novovax, Johnson and Johnson, Gamaleya and Bharat BioTech.
The Philippines has recorded 500,577 COVID-19 cases as of January 17. Of this number, 465,991 recovered while 9,895 died. The number of active COVID-19 cases is at 24,691. —KBK, GMA News",GMA News
https://www.gmanetwork.com/news/news/nation/770379/only-25-of-ncr-residents-willing-to-get-covid-19-vaccine-poll-shows/story/,"Only 25% of NCR respondents willing to get COVID-19 vaccine, poll shows",JULIA MARI ORNEDO,2021-01-04 18:37:00,"Only one out of four of Metro Manila respondents are willing to get themselves vaccinated against the coronavirus disease 2019 (COVID-19), the results of an OCTA Research survey showed Monday.
In a non-commissioned poll conducted from December 9 to 13 last year, the independent team of experts interviewed 600 respondents aged 18 and above regarding their willingness to get a COVID-19 vaccine.
The survey found that only 25% of people in the capital region were willing to get vaccinated against COVID-19, 29% of whom belonged to socioeconomic Class ABC, 24% to Class D, and 27% to Class E.
Meanwhile, the remaining 75% of respondents were either unsure or unwilling to get a COVID-19 vaccine.
Nearly half or 47% of respondents said they were uncertain about getting inoculated against COVID-19, 52% of whom were from Class ABC, 48% from Class D, and 42% from Class E.
OTHER STORIES
DOJ: Those who got unregistered COVID-19 vaccine liable if they bought it, promoted its use
VIP vaccinations cause outrage in Poland
China races to vaccinate millions in run-up to Lunar New Year travel season
The remaining 28% of respondents said they would not get vaccinated against COVID-19.
Of this number, 19% were part of Class ABC, 28% were from Class D, and 31% were from Class E.
Malacañang previously said COVID-19 hotspots Metro Manila, Metro Cebu, and Davao would be prioritized in vaccination efforts due to their high number of infections. 
Out of the 478,861 cases nationwide as of Monday afternoon, more than 211,000 were registered in Metro Manila, according to the Department of Health. 
Vice President Leni Robredo earlier urged a house-to-house education campaign to allay fears about vaccination and warned that the rollout of a vaccine with a low efficacy rate may dampen public confidence in inoculation. 
President Rodrigo Duterte had also said that the government would not shoulder the cost of COVID-19 vaccines for those belonging to Class ABC since they had the capacity “to buy the medicines for themselves.” 
The Philippines has so far secured 2.6 million doses of the vaccine developed by British-Swedish drugmaker AstraZeneca with the aid of the private sector
Vaccine czar Secretary Carlito Galvez Jr. earlier said the goal was to lock up 60 million doses for the second and third quarter of 2021. Several local government units have also allotted millions of pesos for the purchase of COVID-19 vaccines. — BM, GMA News",GMA News
https://www.gmanetwork.com/news/news/nation/777404/duterte-likely-to-sign-covid-vaccine-bill-before-end-of-week-says-roque/story/,"Duterte likely to sign COVID vaccine bill before end of week, says Roque",ANNA FELICIA BAJO,2021-02-25 15:21:00,"President Rodrigo Duterte is expected to sign the proposed measure seeking to expedite the purchase of COVID-19 vaccines and set aside an indemnity fund of P500 million before the week ends.
At a press briefing on Thursday, Presidential spokesman Harry Roque was asked as to when Duterte will sign the bill that he certified as urgent last week.
""Maski naman po pista opisyal puwedeng mapirmahan ni Presidente Duterte but we can only officially acknowledge it on Friday, which is a regular working day,"" Roque said.
""Huwag po kayong magalala, talagang nagkaisa po ang Presidente at Kongreso para mapabilis ang pagsasabatas ng batas na ito,"" he added.
On Tuesday night, the House of Representatives adopted the Senate version of the bill seeking to hasten the purchase and administration of COVID-19 vaccines.
OTHER STORIES
Philippines last in ASEAN to get COVID-19 shots? ‘I don't think so,’ says Roque
Vaccination of soldiers vs. COVID-19 mandatory —AFP spox
Ex-envoy Mon Tulfo no longer covered by anti-graft laws —Palace
Senate Bill 2057 amended House Bill 8648 or the COVID-19 Vaccination Program Act of 2021, which will allow the speedy procurement of vaccines without having to go through a long process of public bidding.
Under the measure, the Department of Health and the National Task Force Against COVID-19 are authorized to undertake negotiated procurement of COVID-19 vaccines as well as the ancillary supplies and services for their storage, transport, and distribution.
Another key provision in the bill is the indemnity fund, which will be used to compensate individuals inoculated through the COVID-19 vaccination program in case they experience adverse effects.
The P500 million fund will be sourced from the Contingent Fund of the 2021 national budget and will be managed by PhilHealth.
Also, the measure will authorize the use of a vaccine card for those who will be vaccinated. The card will note information about the person who will be vaccinated and the vaccine that will be used.  —LBG, GMA News",GMA News
https://www.gmanetwork.com/news/scitech/science/765037/childhood-vaccine-may-help-prevent-severe-covid-19-cigarette-smoke-increases-cell-vulnerability-to-covid-/story/,Childhood vaccine may help prevent severe COVID-19; Cigarette smoke increases cell vulnerability to COVID-19,NANCY LAPID Reuters,2020-11-21 04:06:00,"People whose immune systems responded strongly to a measles-mumps-rubella (MMR) vaccine may be less likely to become severely ill if they are infected with the new coronavirus, new data suggest.
The MMR II vaccine, manufactured by Merck and licensed in 1979, works by triggering the immune system to produce antibodies.
Researchers reported on Friday in mBio that among 50 COVID-19 patients under the age of 42 who had received the MMR II as children, the higher their titers -- or levels -- of so-called IgG antibodies produced by the vaccine and directed against the mumps virus in particular, the less severe their symptoms.
People with the highest mumps antibody titers had asymptomatic COVID-19. More research is needed to prove the vaccine prevents severe COVID-19.
Still, the new findings ""may explain why children have a much lower COVID-19 case rate than adults, as well as a much lower death rate,"" coauthor Jeffrey Gold, president of World Organization, in Watkinsville, Georgia, said in a statement.
OTHER STORIES
Raptors to start season in Tampa amid spiking COVID-19 numbers
Wall Street dips on concerns over fading stimulus, virus fears
WHO welcomes COVID-19 immunity study, gives hope for vaccines
""The majority of children get their first MMR vaccination around 12 to 15 months of age and a second one from 4 to 6 years of age.""
Cigarette smoke increases cell vulnerability to COVID-19
Exposure to cigarette smoke makes airway cells more vulnerable to infection with the new coronavirus, UCLA researchers found.
They obtained airway-lining cells from five individuals without COVID-19 and exposed some of the cells to cigarette smoke in test tubes. Then they exposed all the cells to the coronavirus.
Compared to cells not exposed to the smoke, smoke-exposed cells were two- or even three-times more likely to become infected with the virus, the researchers reported on Tuesday in Cell Stem Cell.
Analysis of individual airway cells showed the cigarette smoke reduced the immune response to the virus. ""If you think of the airways like the high walls that protect a castle, smoking cigarettes is like creating holes in these walls,"" coauthor Brigitte Gomperts told Reuters.
""Smoking reduces the natural defenses and this allows the virus to enter and take over the cells."" -- Reuters",GMA News
https://www.gmanetwork.com/news/news/nation/765893/dost-exec-govt-to-buy-astrazeneca-s-covid-19-vaccine-too-after-purchase-by-private-sector/story/,DOST exec: Govt to buy AstraZeneca's COVID-19 vaccine too after purchase by private sector,LLANESCA T. PANTI,2020-11-27 15:41:00,"The private sector’s purchase of more than two million doses of COVID-19 vaccine developed by British-Swedish firm AstraZeneca and Oxford University will be followed by purchase by the Philippine government, an official from the Department of Science and Technology (DOST) said Friday.
Dr. Jaime Montoya of the DOST's Philippine Council for Health Research and Development was referring to the agreement between AstraZeneca, the private sector, and the Philippine government for two million COVID-19 vaccine doses expected to be signed on Friday afternoon.
“Initial [purchase] lang po ito, in the next few days, we expect to sign those (vaccine deals) funded by the government and maybe the private sector also, ” Montoya said in an online briefing.
“Itong tripartite agreement, funded by the private sector and we appreciate their support. Iba pa po ito sa provided ng Philippine government. In the next few days, expected to be signed iyong galing sa Philippine government and maybe also sa private sector so as to ensure a reliable and early supply of vaccine in the country,” Montoya added.
Presidential Adviser for Entrepreneurship Joey Concepcion earlier said the private sector is seeking to buy 2.5 million to 3 million of AstraZeneca's vaccine,
OTHER STORIES
Second Chinese COVID-19 vaccine candidate gets clearance from Philippine experts panel
Gov’t orders consolidation of data from digital contact tracing apps
2 solons belie reports health protocols not observed during meeting attended by Lapeña
AstraZeneca-Oxford’s COVID-19 vaccine has been found 70% effective against COVID-19 at first half dose, but it increases to 90% after the second full dose is administered a month after the first dose.
Likewise, AstraZeneca’s price range is cheaper at $3 to $4 compared with American firms Moderna and Pfizer-BioNTech, which also has COVID-19 vaccines that have over 90% effectivity but cost more due to the requirement of an ultra cold storage.
AstraZeneca, however, has admitted that the initial results of its COVID-19 candidate vaccine still needs to be evaluated following concerns raised by experts that it had to reduce its first dose to half since administering two doses in full only resulted in 62% efficacy.
Likewise, AstraZeneca's human trials in the United Kingdom did not include participants aged 56 years old and above, considered a vulnerable sector of the populations alongside health workers.
AstraZeneca is also bidding to conduct clinical trials of its COVID-19 vaccine in the Philippines.
Montoya and Health Undersecretary Rosario Vergeire, for her part, said it is too early to say if initial concerns on the results of AstraZeneca's clinical trials in the United Kingdom will affect its bid to conduct clinical trials in the Philippines.
""We have no way of verifying them (concerns) until they submit their documents to us for evaluation of our VEP,"" Montoya said.
""We are in negotiations with them so it is only right and responsible for us to wait for them to provide information to us,"" Vergeire added.
Vaccine czar and Secretary Carlito Galvez, Jr. earlier said that the Philippine government is eyeing to ink around four COVID-19 vaccine supply deals with manufacturers from the United States, United Kingdom, and China within this month.
The Philippines has already recorded 424,297 COVID-19 cases so far. Of this number, 387,266 recovered while 8,242 died.
The number of active COVID-19 cases is at 28,789. -MDM, GMA News",GMA News
https://www.gmanetwork.com/news/news/nation/767609/drilon-likens-p72-5-b-covid-19-vaccine-budget-to-unfunded-check/story/,Drilon likens P72.5-B COVID-19 vaccine budget to unfunded check,GMA News,2020-12-11 09:09:00,"Senate Minority Leader Franklin M. Drilon on Friday likened the P72.5 billion the government has earmarked for the purchase of COVID-19 vaccines to an unfunded check.
""Sana po hindi mag-bounce,"" Drilon said in a statement reiterating his concerns about the lack of a definite source of funds to immunize around 60 million Filipinos in 2021.
Under the proposed P4.5-trillion national budget for 2021, only P2.5 billion out of the P72.5 billion funding for the purchase of COVID-19 vaccines is funded.
The remaining P70 billion, according to Drilon, is in the unprogrammed fund – the funding for which depends on approved loans or once the government exceeds its non-tax revenues targets.
""It is unfortunate that in these uncertain times, the budget is creating additional uncertainty. This makes Filipinos wary about the future,"" Drilon said.
OTHER STORIES
Egypt receives first batch of Sinopharm coronavirus vaccines
US considers Pfizer-BioNTech COVID-19 vaccine approval
Pfizer-BioNTech vaccine results published in peer-reviewed journal
Senator Sonny Angara, who chairs the Senate finance panel, has assured the public that the P70 billion, despite being an unprogrammed fund, is ""solid.""
But despite this assurance from Angara, Drilon said he still sees the health system as ""a big question mark... because of the very fluid plans for the acquisition, funding of the vaccine and the logistical expense that goes with it.""
Drilon has earlier called out the Duterte administration
for submitting a “business-as-usual” budget, saying 2021 national budget exposes the government's misplaced priorities.
Last month, Finance Secretary Carlos Dominguez III said around P73 billion would be needed to vaccinate 60 million Filipinos and achieve herd immunity.
This could be financed through loans and other bilateral agreements with countries that are developing vaccines, according to him. —KBK, GMA News",GMA News
https://www.gmanetwork.com/news/pinoyabroad/news/775783/filipino-woman-in-us-develops-blood-condition-after-getting-covid-19-vaccine/story/,Filipino woman in US develops blood condition after getting COVID-19 vaccine,GMA News,2021-02-13 00:53:00,"A 72-year-old Filipina has developed a severe case of immune thrombocytopenia or the shortage of platelets in the body a day after she received the COVID-19 vaccine by Moderna, the New York Times has reported.
According to JP Soriano’s report on “State of the Nation,” the newspaper article said Luz Legaspi “woke up with bruises on her arms and legs, and blisters that bled inside her mouth.”
Experts, however, said it had yet to be proven that it was the vaccine that caused the disorder.
GMA News has reached out to Legaspi for comment.
Moderna has yet to issue a statement regarding the patient. However, it said it “continuously monitors” the safety of its vaccine.
OTHER STORIES
Pinay who developed blood disorder after COVID-19 shot: Pangalawang buhay ko na ito
UK eyes next phase in vaccine rollout as 15 million get jabs
Drilon wants COVID-19 vaccine priority list put into law
The Department of Health and the Food and Drug Administration have yet to release a statement on the issue.
Meanwhile, the Philippine Foundation for Vaccination said thrombocytopenia may be a side effect after one vaccination or medication.
However, further study is needed to prove this.
“There has to be an investigation. To find out that whether that condition is happening with higher frequency in the vaccinated compared to the unvaccinated population,” executive director Dr. Lulu Bravo said. -Joahna Lei Casilao/NB, GMA News",GMA News
https://www.gmanetwork.com/news/scitech/science/773868/j-amp-j-adds-to-covid-19-vaccine-armory-with-66-efficacy-in-global-trial/story/,J&J adds to COVID-19 vaccine armory with 66% efficacy in global trial,JULIE STEENHUYSEN,2021-01-29 23:19:00,"Johnson & Johnson said on Friday that its single-dose vaccine was 66% effective in preventing COVID-19 in a large global trial against multiple variants which will give health officials another weapon to tackle the coronavirus.
In the trial of nearly 44,000 volunteers, the level of protection against moderate and severe COVID-19 varied from 72% in the United States, to 66% in Latin America and just 57% in South Africa, from where a worrying variant has spread.
A high bar has been set by two authorized vaccines from Pfizer/BioNTech and Moderna, which were around 95% effective in preventing symptomatic illness in pivotal trials when given in two doses.
Those trials, however, were conducted mainly in the United States and before new variants emerged.
The top US infectious disease specialist Anthony Fauci said the variations in effectiveness around the world underlined the need to vaccinate as many people as quickly as possible to prevent new variants from emerging.
OTHER STORIES
Villar group orders COVID-19 vaccines for employees, public donation
Johnson & Johnson promises vaccine data ‘soon’
COVID-19 saliva test as accurate as swab test –Red Cross
""It's really a wake up call for us to be nimble and to be able to adjust as this virus will continue for certain to evolve,"" Fauci said.
J&J's main goal was the prevention of moderate to severe COVID-19, and the vaccine was 85% effective in stopping severe disease and preventing hospitalization across all geographies and against multiple variants 28 days after immunization.
That ""will potentially protect hundreds of millions of people from serious and fatal outcomes of COVID-19,"" Paul Stoffels, J&J's chief scientific officer, said of the results, which were based on 468 symptomatic cases.
Seeking approval
J&J plans to seek emergency use authorization from the US Food and Drug Administration next week. It has said it plans to deliver 1 billion doses in 2021 and will produce the vaccine in the United States, Europe, South Africa and India.
Public health officials are counting on the J&J vaccine to increase much-needed supply and simplify immunization in the United States, which has a deal to buy 100 million doses of J&J's vaccine and an option for an additional 200 million.
J&J said the vaccine would be ready immediately upon emergency approval, but Stoffels declined to say how many doses.
""Right now, any protection and additional vaccine is great. The key is not only overall efficacy but specifically efficacy against severe disease, hospitalization, and death,"" Walid Gellad, a health policy associate professor at the University of Pittsburgh, said.
Michael Breen, Director of Infectious Diseases and Ophthalmology at research firm GlobalData said ""Most countries are still desperate to get their hands on doses, regardless of whether or not the vaccine is considered highly effective. Moderately effective will do just fine for now.""
None of the vaccine recipients in the J&J trial died from COVID-19, compared with 5 in the placebo group, the National Institutes of Health said. Three deaths in the vaccine group overall, but none were determined to be from the virus. That compares with 16 deaths overall in the placebo arm, it added.
Unlike the Pfizer and Moderna vaccines, J&J's does not require a second shot weeks after the first or need to be kept frozen, making it a strong candidate for use in parts of the world where transportation and cold storage are an issue.
South African variant
Several studies have emerged this month showing that a South African variant has mutated in areas of the virus that are key targets of vaccines, reducing their efficacy.
""What we are learning is there is different efficacy in different parts of the world,"" Stoffels told Reuters.
In a sub-study of 6,000 volunteers in South Africa, Stoffels said, the J&J vaccine was 89% effective at preventing severe disease. In the South Africa portion of the trial, 95% of cases were infections with the South African variant.
""I am overwhelmed by the fact that this vaccine protected against severe disease even in South Africa,"" said Glenda Gray, the joint lead investigator of the South African vaccine trial.
Gray, who is the chief executive of the South African Medical Research Council, said this is by far the best vaccine for South Africa to fight the mutant strain and can prevent a large number of hospitalizations and deaths.
A mid-stage trial of a Novovax coronavirus vaccine in South Africa also showed lower efficacy, proving to be 60% effective among volunteers who didn't have HIV. In a separate, late-stage trial in Britain it was 89.3% effective.
In the J&J trial, which was conducted in eight countries, 44% of participants were from the United States, 41% from Central and South America and 15% from South Africa. Slightly more than a third of the volunteers were over 60.
J&J's vaccine uses a common cold virus to introduce coronavirus proteins into cells in the body and trigger an immune response, whereas the Pfizer/BioNTech and Moderna vaccines use a new technology called messenger RNA (mRNA). — Reuters",GMA News
https://www.gmanetwork.com/news/money/companies/775615/astrazeneca-expects-covid-19-vaccine-capacity-of-200m-a-month-by-april/story/,AstraZeneca expects COVID-19 vaccine capacity of 200M a month by April,PUSHKALA ARIPAKA,2021-02-11 18:38:00,"LONDON — AstraZeneca expects to produce more than 100 million doses of its COVID-19 vaccine—developed with Oxford University—this month, ramping up to more than 200 million a month by April, CEO Pascal Soriot said on Thursday.
Mene Pangalos, head of BioPharmaceuticals R&D at the British drugmaker earlier said the company expects much-anticipated data for the late-stage US trial of its vaccine before the end of March.
A read-out on data is ""only weeks away,"" he said on a media call after release of the company's 2020 results. — Reuters
OTHER STORIES
Philippines' COVID-19 cases reach 543,282 with 1,734 new infections
Roque: No reason to cut ties with EU
Sotto willing to receive COVID-19 shots in public",GMA News
https://www.gmanetwork.com/news/scitech/science/754797/astrazeneca-puts-covid-19-vaccine-trial-on-hold-over-safety-concern-report/story/,AstraZeneca puts COVID-19 vaccine trial on hold over safety concern - report,GMA News,2020-09-09 07:03:00,"AstraZeneca Plc has put a hold on the late-stage trial of its highly-anticipated COVID-19 vaccine candidate after a suspected serious adverse reaction in a study participant, health news website Stat News reported on Tuesday.
It quoted an AstraZeneca spokesperson as saying in a statement that the ""standard review process triggered a pause to vaccination to allow review of safety data.”
The study is testing a COVID-19 vaccine being developed by AstraZeneca and University of Oxford researchers at sites including the United States and the United Kingdom, where the adverse event was reported.
The nature of the safety issue and when it happened were not immediately known, although the participant is expected to recover, according to Stat News.
The report said suspension of the trial was having an impact on other AstraZeneca vaccine trials - as well as on clinical trials being conducted by other vaccine makers.
Nine leading US and European vaccine developers pledged on Tuesday to uphold scientific safety and efficacy standards for their experimental vaccines despite the urgency to contain the coronavirus pandemic.
The companies, including AstraZeneca, Pfizer Inc and GlaxoSmithKline, issued what they called a ""historic pledge"" after a rise in concern that safety standards might slip in the face of political pressure to rush out a vaccine.
The companies said they would ""uphold the integrity of the scientific process as they work towards potential global regulatory filings and approvals of the first COVID-19 vaccines."".
The other signatories were Johnson & Johnson, Merck & Co, Moderna Inc, Novavax Inc, Sanofi and BioNTech. -- Reuters",GMA News
https://www.gmanetwork.com/news/news/nation/773821/gov-t-negotiating-with-25-covid-19-vaccine-developers-dost/story/,Gov't negotiating with 25 COVID-19 vaccine developers —DOST,TED CORDERO,2021-01-29 16:31:00,"More than two dozens vaccine developers are negotiating with the Philippines for the potential supply of COVID-19 vaccines for the country, the Department of Science and Technology (DOST) said Friday.
In a virtual presser, Science and Technology Secretary Fortunato dela Peña said 25 COVID-19 vaccine developers from 10 countries were in talks with the DOST.
Of the 25, six are from China, another six are from the United States. Three developers are from Taiwan, two each are from Russia, Australia, and Germany.
Meanwhile, there is one developer each from India, Japan, UK, and Canada who are in talks with the Philippines.
“Out of these, there are already 12 that have signed confidentiality disclosure agreement,” dela Peña said.
OTHER STORIES
DOH says COVID vaccination not a race of who starts first
DOH: 57 close contacts of UK traveler in Bontoc test positive for COVID-19
Metro Manila, CAR, 6 other areas to be under GCQ in February —Palace
“For those who have signed confidentiality disclosure agreements, they will now be required to send their data for the evaluation of our vaccine expert panel and also the evaluation by the health research ethics board,” he added.
So far, the Philippine government approved clinical trials for the vaccines developed by Jansen, Clover, and Sinovac.
The target cities for the clinical trial were:
San Pablo and Cabuyao, Laguna; Makati City, La Pa, Iloilo; Bacolod City; and Metro Manila for Janssen;
Quezon City, Makati City, Manila City, Taguig City, Las Piñas City, Muntinlupa City; Calamba, Laguna; and Dasmariñas, Cavite for Clover;  and
Quezon City, Marikina City, Pasay City, and Alaminos, Laguna for Sinovac.
— DVM, GMA News",GMA News
https://www.gmanetwork.com/news/scitech/science/763559/canada-firm-s-covid-19-vaccine-triggers-immune-response-in-early-stage-trial/story/,Canada firm’s COVID-19 vaccine triggers immune response in early-stage trial,MANAS MISHRA,2020-11-10 19:29:00,"Canadian drug developer Medicago said on Tuesday a combination of its experimental COVID-19 vaccine and GlaxoSmithKline's vaccine booster produced virus-neutralizing antibodies in all healthy volunteers in an early-stage study.
The company, which is backed by Mitsubishi Tanabe Pharma and tobacco giant Philip Morris, said it planned to move into mid-to-late-stage trials with a lower dose version of its vaccine, along with the GSK adjuvant.
""What we're most encouraged with is that we are able to go with the lowest dose for our phase 2/3 trials,"" Medicago's CEO Bruce Clark told Reuters.
Trials from rival coronavirus vaccine developers have generally shown that lower doses produce less side effects. Medicago did not disclose full safety data, but said side effects were mainly mild to moderate.
Further trials of the vaccine would not test Dynavax Technologies Corp's adjuvant, based on full data from an interim analysis of the 180-volunteer trial that had been submitted to the medical website medRxiv.
OTHER STORIES
DFA: 45 more Filipinos abroad recover from COVID-19
US-made COVID-19 vaccines may be available to Philippines by first quarter of 2021 — envoy
Tokyo Olympics organizers hail vaccine news as ‘relief’
Medicago is Canada's most advanced domestic COVID-19 vaccine project, but lags larger, global rivals such as Pfizer, AstraZeneca Plc and Johnson & Johnson which have begun late-stage trials.
Initial data from Pfizer's large-scale study on Monday showed the vaccine was more than 90% effective.
The global race for a vaccine has seen wealthier countries forge multibillion-dollar supply deals with large drugmakers such as Pfizer and AstraZeneca.
Medicago last month signed its first vaccine supply agreement - with Canada for up to 76 million doses—and Clark said the company was in talks with several other countries for potential deals.
""Even if you add the total number of doses that have been committed (by other companies), you are looking at a global population of seven billion and it will require different suppliers,"" said Clark. — Reuters",GMA News
https://www.gmanetwork.com/news/news/nation/756602/dost-identifies-13-hospitals-to-facilitate-covid-19-vaccine-solidarity-trials/story/,DOST identifies 13 hospitals to facilitate COVID-19 vaccine solidarity trials,GMA News,2020-09-22 09:17:00,"The Department of Science and Technology (DOST) has identified 13 hospitals that will be involved in the World Health Organization (WHO) Solidarity Trial for COVID-19 vaccines.
In a statement on Monday, Science Secretary Fortunato de la Peña said the Interagency Task Force for Emerging Infectious Diseases (IATF-EID) already approved the recommended hospitals.
These 13 health facilities will facilitate the eight trial zones. The DOST earlier said the recipients of vaccines will be recruited from the 10 barangays with the highest number of COVID-19 cases.
The following are the identified hospitals located in the National Capital Region:
Philippine General Hospital
Manila Doctors Hospital
San Lazaro Hospital
Lung Center of the Philippines
St. Luke’s Medical Center- Quezon City
Research Institute for Tropical Medicine
Makati Medical Center
The Medical City
St. Luke’s Medical Center–BGC
OTHER STORIES
Five health workers test positive for COVID-19 in Cotabato; hospital closed
Leni to Duterte: Hospitals, funeral parlors, vaccine wait not enough vs. COVID-19
Duterte on Leni's COVID-19 remarks: 'Wag kayo maniwala diyan
Meanwhile, some of the hospitals are located in different provinces such as Vicente Sotto Memorial Medical Center and Chong Hua Hospital in Cebu City; De La Salle Health Sciences Institute in Cavite; and Southern Philippines Medical Center in Davao City.
According to De la Peña, the World Health Organization (WHO) Solidarity Trial will start in October and expected to be completed by the second quarter of 2021.
De la Peña said that the Philippines is in agreement with five COVID- 19 vaccine developers that will enable clinical trial data sharing. — Joviland Rita/RSJ, GMA News",GMA News
