urls,titles,authors,published_dates,articles_content,news_org
https://news.abs-cbn.com/news/01/21/21/indias-bharat-biotech-applies-for-emergency-use-authorization-in-ph-for-its-covid-19-vaccine,India’s Bharat Biotech applies for emergency use authorization in PH for its COVID-19 vaccine,"Kristine Sabillo, ABS-CBN News",Jan 21 2021 11:54 AM,"MANILA (UPDATE) — The Food and Drug Administration on Thursday confirmed that India-based Bharat Biotech has applied for emergency use authorization in the Philippines for its COVID-19 vaccine.
“They submitted an application this morning and pre-evaluation is going on,” FDA Director General Eric Domingo told ABS-CBN News.
Vaccine czar Secretary Carlito Galvez Jr. said during Thursday’s Laging Handa briefing that Bharat Biotech vaccine is one of those being considered for procurement by the Philippine government. But he said they have yet to see the results of its clinical trials.
The EUA application was also confirmed by IP Biotech and Ambica International, which have an exclusive agreement with Bharat Biotech to distribute the so-called COVAXIN vaccine in the Philippines.
According to the group, COVAXIN was developed by Bharat in collaboration with the Indian Council of Medical Research - National Institute of Virology.“The indigenous, inactivated, whole virus vaccine has a standard cold chain temperature of 2-8 degrees Celsius, making it ideal for tropical countries,” IP Biotech said in its statement, adding that traditional inactivated vaccines are seen as a “safe and proven” based on long-term studies.
According to the group, the Philippines is on its list of priority countries for the COVAXIN supply and that the Indian government itself earlier issued a letter mentioning this.
IP Biotech said Bharat has over 140 current, fully registered and licensed globally-patented vaccines and biotherapeutics, a number of which are approved and available in the Philippines. Among the most prominent, according to the group, is the IndiRab rabies vaccine. Bharat biotech also has vaccines on rotavirus, typhoid and polio.
Based on the World Health Organization’s draft vaccine landscape document, COVAXIN comes in 2 doses.
An Associated Press report recently cited Bharat Biotech advising those with weak immunity, allergies and bleeding disorder to not take the vaccine. The report said Bharat Biotech was involved in controversy after the Indian government allowed its use without an efficacy rate.The company said it will release its efficacy data by March.
Previous reports said the company plans to produce 700 million doses of its COVID-19 vaccine this year.
India's Bharat Biotech aims to make 700 million doses of COVID-19 vaccine in 2021
The Philippines' FDA has so far granted EUA only to Pfizer's vaccine candidate against the coronavirus.
It continues to assess the EUA application of AstraZeneca, Gamaleya Institute, and Sinovac for their respective vaccine products.
The government hopes to inoculate up to 70 million of the country's population to achieve herd immunity against COVID-19. Vaccine supplies are expected to start arriving next month.
On Wednesday, the COVID-19 death toll in the Philippines breached the 10,000-mark, as the cumulative total of infections soared to 505,939. Active cases stood at 28,904.
PH logs 1,862 new COVID-19 cases; death toll tops 10,000
The Philippines confirmed its first COVID-19 case on Jan. 30 last year in a Chinese woman who arrived from Wuhan City, China where the disease is believed to have first emerged in late 2019.
",abscbn
https://news.abs-cbn.com/news/07/29/20/china-says-to-prioritize-philippines-for-covid-19-vaccine,China says to prioritize Philippines for COVID-19 vaccine,"Arianne Merez, ABS-CBN News",Jul 29 2020 03:22 PM,"President Rodrigo Duterte and Chinese President Xi Jinping shake hands prior to their bilateral meetings at the Great Hall of the People in Beijing on October 20, 2016. King Rodriguez, Malacañang Photo/File
MANILA - China has assured the Philippines that it would give Manila priority once it develops a vaccine for the novel coronavirus, a disease that had its origins in a Chinese city and has infected over 16 million worldwide and plunged various nations into recession.
Beijing gave its word after President Rodrigo Duterte told Filipinos in his State of the Nation Address that he asked Chinese President Xi Jinping to prioritize the Philippines once China develops a vaccine.
""The Philippines is a friendly close neighbor and we will give priority to its needs once we succeed in developing a vaccine,"" Chinese Foreign Ministry Spokesperson Wang Wenbin said in a briefing on Tuesday, a transcript of which was made available online.
Duterte says he asked China for credit, priority in COVID-19 vaccine
The rapidly spreading COVID-19 was first reported in China in December last year and has since become a global health and economic crisis.
Countries like the United States and the United Kingdom are partnering with pharmaceutical companies to secure COVID-19 vaccines upon successful development.
UK signs up for Sanofi-GSK coronavirus vaccine
Moderna's COVID-19 vaccine worked well in monkeys: study
Wang said the disease outbreak has become a ""new highlight"" in Manila's diplomatic ties with Beijing even as the pandemic continues to threaten the health and livelihood of millions of Filipinos.
""Since the outbreak of COVID-19, China and the Philippines have been standing together with mutual assistance, turning anti-epidemic cooperation into a new highlight in bilateral relations,"" the Chinese official said.
Chinese firms are responsible for 2 of the 3 most advanced coronavirus vaccines that had entered Phase 3 trials, or large-scale testing on humans -- the last step before regulatory approval.
The third experimental vaccine on Phase 3 was developed by Oxford University in Britain and pharmaceutical firm AstraZeneca.
While leaders such as US President Donald Trump have criticized China over the pandemic, Duterte has been supportive of Beijing, even thanking the East Asian nation for its support to the Philippines during the crisis.
This even while Beijing has continued to shun Manila's assertions of a 2016 arbitral award of a United Nations-backed panel invalidating China's expansive claims to the South China Sea, encroaching into the Philippines' exclusive economic zone.
In his State of the Nation Address on Monday, Duterte said he was ""inutile"" in the face of China's military might as it ramped up island-building and fortification in the disputed waters.Duterte thanks Xi anew for support: 'Kung galing ng China, wala kayong problema'
Duterte tells Xi: COVID-19 crisis shows 'greater significance' of nourishing PH-China ties
-with a report from Agence France-Presse",abscbn
https://news.abs-cbn.com/news/01/18/21/pfizer-vaccines-eua-in-ph-stays-but-fda-to-ask-for-report-on-elderly-deaths-in-norway,Pfizer vaccine's EUA in PH stays,"Kristine Sabillo, ABS-CBN News",Jan 18 2021 02:13 PM,"A health professional is given an injection of the Pfizer-BioNTech vaccine against COVID-19 at the Refena centre in Pamplona, Spain, January 17, 2021. Vincent West, Reuters/File
MANILA — There won’t be any changes on the emergency use authorization (EUA) of Pfizer’s COVID-19 vaccine for now while Philippine authorities await a report from the company on the death of elderly people in Norway, the Department of Health said Monday.
This after Norway reported that some elderly people with underlying health conditions died after receiving the vaccine. Experts have noted that Norwegian authorities did not categorically say the vaccine caused the deaths.
Norway not categorically stating Pfizer vaccine caused deaths - expert

“Studies have to be done so we can be able to validate at masasabi talaga kung 'yan ay may causality o epekto ng bakuna (and we can say if there is causality or it was an effect of the vaccine),” Health Undersecretary Maria Rosario Vergeire said during a virtual briefing.
The Food and Drug Administration (FDA) of the Philippines also said studies need to be done, according to Vergeire.
“Pfizer have to submit to the Philippine Food and Drug Administration a report regarding this matter,” she said. “And once we evaluate this report and base sa kanilang (on their) conclusions, that’s the time when the Food and Drug Administration can decide on the EUA of Pfizer here in the country.”
The FDA granted EUA to Pfizer's COVID-19 vaccine last week, the first out of four applications it has received so far. The three other applicants are AstraZeneca, Gamaleya Institute of Russia and Sinovac from China.
Philippines approves Pfizer's COVID-19 vaccine for emergency use
“For now, habang wala pang malaking sufficient evidence to say that that is caused by the vaccine, tayo po ay status quo pa rin dito sa ating binigay na EUA ng Pfizer,” Vergeire said.
(For now, while we do not have sufficient evidence to say that those deaths were caused by the vaccine, we will still be on status quo for the EUA we issued to Pfizer.)
Vergeire said the deaths should be understood in the context that the vaccine was given to critically-ill elderly patients in a facility.
She also pointed out that “in a given time, they have reported 400 reported cases of deaths among these specific sector of the population.”
“Parang sinasabi nila, this might just be coincidental because the patients are severely ill and kahit yung minor reactions sa bakuna ay naka-apekto sa kanila. That’s why it led to their death,” she said.
(They seem to be saying it’s coincidental because the patients are severely ill and even the minor reactions to the vaccine may have an effect on them. That’s why it led to their death.)
“Still they are not closing the issue. They would like to look into it further,” she added.
The Philippines' vaccine expert panel is awaiting results of Norwegian authorities' investigation, said its head Nina Gloriani.
""Kung meron mang totoong naging adverse reaction, baka dahil ang mga pasyenteng ito ay sobrang matatanda, maraming comorbidities or sakit. At hindi natin pwede basta sabihin na dahil sa bakuna,"" Gloriani told ABS-CBN's TeleRadyo.
(If there really was an adverse reaction, it may be because these patients were too old, had several illnesses. We cannot say it was just because of the vaccine.)
""Pero dahil masyadong marami within, let us say, a few days or 1 week, kailangan lang pong imbestigahan.""
(But because there were too many deaths, within let us say a few days or 1 week, it needs to be investigated.)
Dr. Edsel Salvaña, member of the technical advisory group that advises the government's Inter-Agency Task Force (IATF) on the Management of Emerging Infectious Diseases, also said, ""It's possible it may have contributed to their demise but they're (Norwegian authorities) not categorically stating that it is the vaccine that caused the death.""
""It may have contributed because common side effects like fever, chills from the vaccination, which are pretty much harmless in young people, may actually stress out these elderly people who have a lot of other comorbid condition,"" Salvaña, also the director of the Institute of Molecular Biology and Biotechnology at the University of the Philippines - National Institutes of Health, told ANC.
Currently, COVID-19 vaccines are allowed only for emergency use because they are still under development.
The FDA has noted that only a few people out of the more than 5 million people injected with Pfizer’s vaccine in other countries showed severe allergic reactions, and there were no other safety concerns.
The DOH and the Philippine government has emphasized the need for continuous monitoring of people who will receive the vaccines.
The country, which has already recorded more than half a million coronavirus infections, expects to receive COVID-19 vaccines as early as next month.
As of Sunday, the country has 24,691 active COVID-19 cases.
PH virus tally breaches half a million less than a year after first case",abscbn
https://news.abs-cbn.com/news/02/19/21/vaccine-czar-apologizes-for-delay-in-arrival-of-covid-19-shots,Vaccine czar apologizes for delay in arrival of COVID-19 shots,"Jamaine Punzalan, ABS-CBN News",Feb 19 2021 12:23 PM,"National Task Force Against COVID-19 chief implementer Secretary Carlito Galvez Jr. gives updates to President Rodrigo Duterte during a meeting with the Inter-Agency Task Force on Emerging Infectious Diseases (IATF-EID) at the Arcadia Active Lifestyle Center in Matina, Davao City, February 15, 2021. Joey Dalumpines, Presidential Photo
MANILA — An official leading the country's COVID-19 vaccination strategy apologized on Friday for the delay in the arrival of vaccines, as the Philippines lagged behind some of its regional neighbors that have already launched their respective inoculation drives.While mayors in Metro Manila have presented their own inoculation plans, the Philippines has not yet received any vaccine shipment.
“Kaunting pasensya lang po. Pasensya na po talaga na talagang hindi po natin kasi hawak iyong ating supply chain… doon sa mga vaccine,” said Carlito Galvez Jr, chief implementer of the National Task Force Against COVID-19.(Have a little more patience. I apologize because we don't control our supply chain for the vaccines.)
“Sana po maintindihan n’yo po ang kalagayan ng gobyerno. Kami po talaga, ginagawa po namin ang aming magagawa, lalo na sa FDA, na sana iyong aming, iyong ating vaccine na dadalhin dito ay very safe, effective,” he told mayors and the Metropolitan Manila Development Authority.(I hope you understand the situation of the government. We are doing everything, especially the Food and Drug Administration so that the vaccines that will be brought here will be safe, effective.)
'Naiinip na': Duterte getting impatient over COVID-19 vaccine delay - Palace
Galvez, a former general, earlier said the absence of an indemnification program has delayed delivery of 117,000 doses of Pfizer-BioNTech shots allocated to the Philippines through the vaccine sharing platform COVAX Facility.
The government had planned to use those, which were due to arrive in mid-February, to kick off its vaccination campaign.
PH still has to sign separate indemnity deal with Pfizer for its COVID-19 vaccine, says WHO
Malacañang this week said a separate shipment of 600,000 doses from China's Sinovac Biotech might be delayed due to its lack of an emergency use authorization in the Philippines.
“Minsan, ako po'y nahihiya dahil sabi nga, bakuna na lang ang kulang. Nasaan na iyong bakuna? Iyon ang question po sa atin ngayon,” said Galvez.(Sometimes, I am ashamed because as some say, everything is ready, we just lack the vaccines. Where are the vaccines? That's the question to us.)
“Bilang the leading person to really procure and manage and get the best vaccine for all of us, nakita natin na talagang medyo nahuli tayo nang kaunti.”(As the leading person to really procure and manage and get the best vaccine for all of us, we saw that we have lagged a bit.)
Video courtesy of RTVM
Galvez said 10 countries account for about 75 percent of 190 million global vaccinations, which he attributed to ""geopolitics.""He also notes that even Australia, which had excess vaccine orders, had yet to start its inoculation drive, while Japan has just started.
The Philippines' negotiation with the COVAX Facility is ""ongoing,"" he said.“We are hopeful na iyong COVAX, they will fulfill their commitment to bring us the 44 million doses,” said Galvez.“Dapat intindihin din natin sila, na iyong pagbabakuna ng buong mundo, isang malaking hamon din sa kanila,”
(We should also understand them because the global vaccination is a big challenge to them.)
Philippine officials will visit the Serum Institute of India that will produce 2 to 3 billion vaccine doses, including 30 million Novavax shots for the Philippines, he said.“Sa awa po ng Diyos, siguro po tingnan po natin, baka po meron ding umabot na vaccine this coming February and majority of our vaccine, baka magdating po ng March,” Galvez said.(God willing, let's see, perhaps a vaccine will arrive this February, and majority of our vaccines might arrive in March.)
“Iyon ina-advise ko po sa ating mga kababayan, na sana kaunting pasensya pa,” he added.
(This is my advice to our compatriots, I hope they could have a little more patience.)
Further delays in the vaccination drive could derail economic recovery after the country's worst contraction on record last year, when it slumped 9.5 percent, the biggest decline in Southeast Asia.
The Philippines has the region's second highest number of coronavirus infections and deaths, at 555,163 and 11,673, respectively.— With a report from Reuters ",abscbn
https://news.abs-cbn.com/news/01/19/21/philippines-risks-losing-covid-19-shots-if-prices-revealed-official,Philippines risks losing COVID-19 shots if prices revealed: official,"Jamaine Punzalan, ABS-CBN News",Jan 19 2021 01:59 PM,"A vial of Pfizer-BioNTech vaccine is pictured at Gleneagles hospital's vaccination exercise for health care workers, during the coronavirus disease (COVID-19) outbreak in Singapore, Jan. 19, 2021. Edgar Su, Reuters
MANILA — The Philippines risks losing COVID-19 vaccines from various brands if authorities disclose their prices to the public, an official leading the inoculation drive said, after lawmakers sought to know how much the country would pay for each jab.
Authorities signed a confidentiality agreement that covers the prices of COVID-19 vaccines with all pharmaceutical groups that the government is negotiating with, said vaccine czar Secretary Carlito Galvez Jr.
""Maaari pong mawala sa atin ang 148 million doses ng nine-negotiate po natin sa vaccine companies kapag lumabag po tayo sa ating kasunduan,"" he told reporters in an online briefing.
(We can lose the 148 million doses that we are negotiating with vaccine companies if we violate the agreement.)
The government ""will always try to negotiate for vaccines that are safe, effective and cost-efficient,"" said Galvez, who is also the Chief Implementer of the National Task Force Against COVID-19.
""Wala pong korapsyon,"" said the former military general.
(There is no corruption.)
""Hindi po tayo papasok, ang pamahalaan, sa kahit anong negosasyon o pipirma sa isang kontrata kung tayo ay madedehado,"" he added.
(We, the government, will not enter any negotiation or sign a contract if we will be at a disadvantage.)
The government aims to begin immunization next month, hoping to inoculate 70 million people, or two-thirds of the population, this year.
The Philippines has firmed up supply deals with China's Sinovac, US-based Pfizer, Novavax, Moderna, AstraZeneca, Johnson & Johnson, and Russia's Gamaleya Institute, Galvez earlier said.
The Senate has launched an inquiry into vaccine transactions over questions about pricing transparency and efficacy.
""I'm telling now General Galvez to proceed with his game plan, with or without the investigation,"" President Rodrigo Duterte said in a televised speech on Monday.
Duterte says PH gov't cannot divulge contract price of Sinovac's COVID-19 vaccine
— With a report from Reuters
Video courtesy of PTV",abscbn
https://news.abs-cbn.com/news/11/10/20/philippines-to-borrow-300-million-for-coronavirus-vaccine-duterte,Philippines to borrow $300 million for coronavirus vaccine: Duterte,ABS-CBN News,Nov 10 2020 11:00 PM,"Vials with a sticker reading, ""COVID-19/Coronavirus vaccine/Injection only"" and a medical syringe are seen in front of a displayed Pfizer logo in this illustration taken October 31, 2020. Dado Ruvic, Reuters/Illustration/File
MANILA (UPDATED)- President Rodrigo Duterte on Tuesday said the Philippines will borrow around $300 million to purchase a coronavirus vaccine.
Duterte issued the statement after Pfizer Inc. and BioNTech SE announced that their experimental vaccine is more than 90 percent effective against the deadly disease.
""Nandito na ang bakuna. It's being solved. Not good to assume there's a black market for that. But (Finance Sec.) Sonny (Dominguez) says he can borrow money... 300 million dollars. Malaki 'yan. So makapabili tayo. But I think it would do us well to realize that unahin talaga nila mga tao nila,"" Duterte said in a public briefing.
(The vaccine's here. It's being solved. Not good to assume there's a black market for that. But Sonny says he can borrow money... 300 million dollars. That's a huge amount. So we can buy. But I think it would do us well to realize that they will prioritize their people first.)
Pfizer and German partner BioNTech SE are the first to release successful data from a large-scale clinical trial of a coronavirus vaccine. The firms said they have found no serious safety concerns so far and expect to seek US authorization this November for emergency use of the vaccine.
Pfizer, BioNTech say their COVID-19 vaccine is more than 90% effective
""Hindi na talaga nakakatakot ang COVID. But sa ngayon, magbili ka mahal. But as I have promised, gastos ng gobyerno itong bakuna para sa lahat ng Pilipino. Kaya umpisahan natin sa mga mahirap,"" Duterte said.
(COVID is not that scary anymore. But for now, it's expensive if you buy a vaccine. But as I have promised, the government will cover the vaccine costs for all Filipinos. The poor will be inoculated first.)
Duterte in July said the Philippine military will be the ""implementing arm"" of the country's coronavirus immunization program.
The Philippines earlier Tuesday registered 1,347 additional COVID-19 cases, bringing the country's total number of infections to 399,749. The country has 30,169 active infections, accounting for 7.5 percent of the total cases.The novel coronavirus, which first emerged in the central Chinese city of Wuhan late last year, has claimed 7,661 lives in the Philippines, according to the health department. The total number of recovered patients stands at 361,919, which accounts for 90.5 percent of the total recorded cases.
",abscbn
https://news.abs-cbn.com/news/01/04/21/chinese-covid-19-vaccine-makers-to-seek-philippine-use-greenlight-this-week-envoy,Chinese COVID-19 vaccine makers to seek Philippine use greenlight this week: envoy,"Jamaine Punzalan, ABS-CBN News",Jan 04 2021 01:55 PM,"People submit forms to receive the coronavirus disease (COVID-19) vaccine at a makeshift vaccination site in Beijing's Chaoyang district, China Jan. 3, 2021. cnsphoto/Reuters
MANILA — Two Chinese makers of vaccines against the novel coronavirus will seek emergency use authorization (EUA) in the Philippines ""sometime this week"", Manila's envoy to Beijing said on Monday.An EUA will authorize a vaccine's use in the Philippines after a quicker than usual, 21-day study by the Food and Drug Administration.Beijing-backed Sinopharm and Sinovac plan “to file [their EUA application] in the next few days, sometime this week,” Ambassador Chito Sta. Romana said in a press briefing.
Confused between Sinovac and Sinopharm? What to know about their COVID-19 vaccines
EXPLAINER: What we know about China-made vaccines
Some members of President Rodrigo Duterte's security team earlier received possibly smuggled shots of the Sinopharm vaccine, officials said.Palace praises Duterte close-in security who took unauthorized COVID-19 vaccine
Last week, China approved its first COVID-19 vaccine for general public use, a shot developed by Sinopharm.Sinovac's application for general use in China is pending and the firm expects to “hear from the authorities sometime this month, hopefully by the middle of January,” said Sta. Romana.China has used both Sinopharm and Sinovac jabs to vaccinate around 1 million people under its emergency use program, he said.
China's 'vaccine diplomacy': A global charm offensive
Video courtesy of PTV
The Philippines aims to rollout the first phase of its COVID-19 vaccination program in the coming months.
As of Sunday, the country has recorded 477,807 confirmed COVID-19 cases, including 20,292 active infections, 9,244 deaths, and 448,258 recoveries.
PH confirms 891 new COVID-19 cases pushing tally to 477,807
The Philippines' first confirmed COVID-19 case was reported on Jan. 30 last year in a Chinese woman who arrived from Wuhan City, China where the disease is believed to have first emerged in late 2019.",abscbn
https://news.abs-cbn.com/news/01/16/21/dfa-china-oks-p372-b-grant-to-ph-aims-to-donate-500k-covid-vaccine-doses,DFA: China OKs P3.72-B grant to PH,"Willard Cheng, ABS-CBN News",Jan 16 2021 07:27 PM,"Photo from DFA.MANILA (UPDATE) — China intends to donate some 500,000 COVID-19 vaccine doses to the Philippines, part of Chinese President Xi Jinping’s commitment to President Rodrigo Duterte, visiting Chinese Foreign Minister Wang Yi told the Department of Foreign Affairs (DFA) on Saturday.A grant agreement on Economic and Technical Cooperation worth P3.72 billion was also signed by the two governments for financing livelihood projects, infrastructure facilities and ""other projects to be mutually agreed upon by the two governments,"" among others.China's foreign minister announced the developments to Foreign Affairs Chief Teodoro Locsin Jr. during their bilateral meeting earlier in the day, according to a DFA statement.The DFA said this was the 7th grant provided by China since 2016.""This brings the cumulative grant resources received from the Chinese Government to a total of 3.25 billion Chinese yuan, or approximately PHP24.16 (b)illion,"" the statement read.Meanwhile, asked to provide specifics on the vaccine to be donated by China, Ivy Banzon-Abalos, DFA Office of Strategic Communication and Research’s executive director, told reporters in a text message that “it will be up to the donor normally to determine which companies the vaccine will come from.”Banzon-Abalos said it would be best to ask vaccine czar Sec. Carlito Galvez regarding the details of the vaccine donation and its timetable. 
“China has said it will take into consideration our side’s needs,” she added.Locsin, meanwhile, expressed his gratitude to Wang for China’s assistance to the Philippines’ public health response since the outbreak through in-kind and equipment donations.‘Shelving differences’
Both Locsin and Wang affirmed the two countries’ “commitment to mutual respect, managing issues peacefully and in accordance with international law, and exploring areas for possible cooperation.”
China lays claim to almost the entire West Philippine Sea, a strategic waterway through which more than one-third of global trade passes. Its fortification of artificial islands with military assets including airstrips and anti-ship missiles has drawn fierce criticism from other claimants including the Philippines and Vietnam.
But the 2016 ruling by the Hague-based Permanent Court of Arbitration invalidated Beijing’s 9-dash line claim, its basis for laying ownership to more than 80 percent of the South China Sea.
However, according to the statement, the two officials said that the maritime issues “do not represent the entirety” of the bilateral relationship.The Chinese foreign minister also emphasized the importance of shelving differences, citing how China and the Philippines have “withstood the test of the pandemic.”
“(W)e have stood shoulder to shoulder on the way forward to rise up to the challenges. I think it’s fair to say that the China-Philippines relations have withstood the test of the pandemic and learning this process our friendship has been further deepened,” Wang said, in a translated transcript of his remarks provided by the DFA.

“So standing at this new starting point of 2021, facing challenges beyond COVID-19 it is important for us to make an early plan of our interactions and cooperation for the whole year, shelve differences and build common ground, work closely with each other to firmly move forward along the course, jointly charted by our two presidents, and create more fruitful outcomes for our comprehensive strategic and cooperative relationship, and make more benefits to our two countries and the people of our two countries,” he added.He also vowed Beijing’s cooperation in addressing the COVID-19 pandemic, saying he is ready to share “China’s stocks and announcements of China’s decision regarding vaccine cooperation.”
Carpio sees 'light at end of tunnel' in South China Sea disputes
PH refusal to join South China Sea maritime drills impacts credibility: analyst
“So we would like to suggest that, our two countries have work together – focusing on COVID response and mutually beneficial cooperation and at sustained and new momentum to our relationship,” he said.“In the process of the Philippine people’s response to COVID-19, China as a friend of Philippines and your closest neighbor, we will firmly stand with the people of the Philippines until the defeat of this virus.”
Chinese Ambassador to the Philippines Huang Xilian earlier confirmed that COVID-19 vaccines developed by China-backed pharmaceutical company Sinovac may arrive ""as early as next month,” citing a ""new era of partnership"" between Philippines and China.China envoy confirms delivery of Sinovac vaccines in PH 'as early as next month'
Renminbi clearing facilityThe officials also witnessed the ceremonial unveiling of a plaque to mark the designation of the Bank of China’s Manila Branch as Renminbi Clearing Bank in the Philippines led by Bangko Sentral ng Pilipinas Governor Benjamin Diokno and Chinese Ambassador Huang.“The launch of the Renminbi clearing facility will help boost the country’s financial sector and improve trading rates for participating Philippine banks,” the DFA said.",abscbn
https://news.abs-cbn.com/news/12/01/20/low-vaccine-confidence-threatens-ph-effort-vs-covid-19-expert,Low vaccine confidence threatens PH effort vs COVID-19: expert,"Davinci Maru, ABS-CBN News",Dec 01 2020 01:41 PM,"Health workers administer flu and pneumonia vaccines to 78-year-old Sonia Olayta as part of their community vaccination drive in Barangay Pembo, Makati City, Aug. 12, 2020. George Calvelo, ABS-CBN News
MANILA - With the potential coronavirus vaccines on the horizon, vaccine mistrust could undermine the Philippines' effort in tackling the COVID-19 pandemic, a public health expert said Tuesday.
Speaking to ANC's ""Matters of Fact,"" Dr. Lulu Bravo, executive director of Philippine Foundation for Vaccination, said conducting a massive information campaign would be critical in building vaccine confidence in the country.
""We know for a fact [that] the Philippines, after the Dengvaxia controversy in 2018, has become the biggest vaccine hesitant country in this part of the world,"" she said.
""This is really impacting on all the vaccine trials that we are doing on this COVID-19 pandemic and the introduction of the vaccine that will be safe and effective for our people.""
In late 2017, the government stopped its nationwide dengue vaccination program and pulled Dengvaxia off the market after drug maker Sanofi warned that the vaccine might cause severe symptoms if given to those who did not have prior exposure to the mosquito-borne disease.
In February, state prosecutors formally accused former Health Secretary and now Iloilo Rep. Janette Garin and several others of reckless imprudence resulting in homicide over the deaths of 8 children who received Dengvaxia.
The controversy has been blamed for the decline in immunization coverage in the Philippines.
State prosecutors indict ex-DOH chief Garin over Dengvaxia-linked deaths
As online misinformation may affect vaccine uptake, Bravo urged the public to listen to the experts.
""If a vaccine is made available to public, the safety and efficacy of this vaccine has been proven. This is what people should really understand that no one, no government... will want anything that will go into harm to our country,"" she said.
The Philippines, Bravo stressed, has ""one of the biggest pool of very good vaccine experts and vaccine panelist in the world.""
US drug maker Pfizer recently reported its vaccine was 95 percent effective at preventing COVID-19 while AstraZeneca's vaccine developed with the University of Oxford showed an average 70-percent efficacy.
American pharmaceutical firm Moderna also announced its experimental vaccine was around 95 percent effective against preventing the novel coronavirus.
",abscbn
https://news.abs-cbn.com/news/01/14/21/duterte-national-recovery-within-sight-as-philippines-secures-covid-19-shots,Duterte: National recovery 'within sight' as Philippines secures COVID-19 shots,"Jamaine Punzalan, ABS-CBN News",Jan 14 2021 07:03 PM,"President Rodrigo Duterte addresses the public from the Malacañang Golf (Malago) Clubhouse in Malacañang Park, Manila on Jan. 13, 2021. Richard Madelo, Presidential Photo
MANILA — President Rodrigo Duterte said national recovery from the COVID-19 pandemic is ""within sight"" as the Philippines secures vaccine jabs against the respiratory disease that has led to nearly a year-long lockdown and economic recession.
Duterte said this in a taped message as local government units and private firms helped lock in 17 million doses so far of the COVID-19 vaccine from British drugs group AstraZeneca.
""There is light at the end of the tunnel. National recovery is within sight. As we bounce back and heal as one, I commend the business community and the LGUs for your ramping of support for our nation’s fight against COVID-19,"" the President said.
Duterte pledged his ""full support"" for the initiative that he called ""bayanihan at work.""
""We now have the weapon to defeat this virus – the vaccine. And let us win the war and save lives and livelihood,"" he said.
The Philippines has also secured 25 million doses of the COVID-19 vaccine from China's Sinovac Biotech, and 30 million doses from the Serum Institute of India.
The country might also receive an initial vaccine batch from SU-based Pfizer and Russia's Gamaleya Institute in February, said Malacañang.
Philippines eyes vaccinating 5 million people vs coronavirus by June
The Philippines has trailed regional peers in securing vaccines, with which it hopes this year to inoculate 70 million people, or two-thirds of its population.
The government has also had difficulties convincing the public to use vaccines in recent years and an opinion poll last week showed less than a third of people were willing to get inoculated against the coronavirus, with concerns over safety.",abscbn
https://news.abs-cbn.com/news/01/19/21/moderna-other-vaccine-developers-may-seek-emergency-use-authorization-in-ph-fda,Moderna,"Kristine Sabillo, ABS-CBN News",Jan 19 2021 03:26 PM,"MANILA — Moderna and other vaccine developers may soon apply for emergency use authorization in the Philippines for their COVID-19 vaccines, the Food and Drug Administration said Tuesday.
“Nagtanong sa atin ang Moderna, Bharat Institute at Serum institute of India at mukha namang interesado,” FDA Director General Eric Domingo said during a Laging Handa briefing.
(Moderna, Bharat Institute and Serum Institute of India already inquired and they seem to be interested.)
Domingo also told ABS-CBN’s Teleradyo that they already sent the requirements list for an EUA to the said companies. An EUA grant allows the use of vaccines in the country with faster local validation.
American company Moderna is among the world’s frontrunners in the race for COVID-19 vaccines. Like Pfizer, it uses new technology for its RNA-based vaccine. Also among the 10 frontrunners is American firm Novavax, which has partnered with the Serum Institute of India.
India’s Bharat Biotech, which uses the traditional inactivated vaccine, is also on Phase III trials like the other companies mentioned.
If they are granted an EUA, their vaccines can be imported into the Philippines and used for the national government’s immunization program.
Moderna is set to provide 20 million doses to the Philippines while 30 million doses are expected from Novavax.
READ: Philippines to get 20 million doses of Moderna's COVID-19 vaccine - Roque
READ: PH about to secure 100 million doses of COVID-19 vaccine by next week, says official
Currently, only Pfizer has an EUA from the Philippines.United Kingdom-based AstraZeneca may be the next company to receive approval from the country, according to the FDA.
Domingo said Russia’s Gamaleya Institute has also submitted the results of its Phase III trials, allowing them to start the review.
Sinovac, which is expected to donate and sell vaccines to the Philippine government, has yet to submit Phase III trial results. Domingo said release of the EUA will depend on Sinovac’s response to clarifications and its speed in response.
The government aims to begin immunization next month, hoping to inoculate 70 million people, or two-thirds of its population, this year.
It hopes to secure supply deals for 148 million doses this January. The Philippines has firmed up supply deals with China's Sinovac, US-based Pfizer, Novavax, Moderna, AstraZeneca, Johnson & Johnson, and Russia's Gamaleya Institute, vaccine czar Carlito Galvez earlier said.

",abscbn
